00000000203;00000000526;к
00000000450;00000000526;к
00000000540;00000000526;к
00000000205;00000000527;к
00000000452;00000000527;к
00000000542;00000000527;к
00000000196;00000000533;к
00000000455;00000000533;к
00000000515;00000000533;к
00000000197;00000000534;к
00000000456;00000000534;к
00000000516;00000000534;к
00000000198;00000000535;к
00000000457;00000000535;к
00000000517;00000000535;к
00000000199;00000000536;к
00000000458;00000000536;к
00000000518;00000000536;к
00000000200;00000000537;к
00000000459;00000000537;к
00000000519;00000000537;к
00000000201;00000000538;к
00000000460;00000000538;к
00000000520;00000000538;к
00000000202;00000000539;к
00000000449;00000000539;к
00000000524;00000000539;к
00000000203;00000000540;к
00000000450;00000000540;к
00000000526;00000000540;к
00000000204;00000000541;к
00000000451;00000000541;к
00000000525;00000000541;к
00000000205;00000000542;к
00000000452;00000000542;к
00000000527;00000000542;к
00000000206;00000000543;к
00000000453;00000000543;к
00000000521;00000000543;к
00000000207;00000000544;к
00000000454;00000000544;к
00000000522;00000000544;к
00000010339;00000000545;а
00000009928;00000000546;а
00000004928;00000000548;а
b0100005665;00000000553;а
b0100005668;00000000554;а
b0100005674;00000000559;а
b0100005675;00000000560;а
b0100005676;00000000561;а
b9300044622;00000000586;к
b9300044621;00000000587;к
b9300040556;00000000587;к
b9300046702;00000000587;к
00000014143;00000000587;к
00000000589;00000000588;а
b0100018362;00000000588;к
b0100018923;00000000588;к
b9300043651;00000000589;к
b0100015388;00000000589;к
b9300044571;00000000589;к
b9300044806;00000000589;к
b9300046606;00000000589;к
b9300046703;00000000589;к
b0100028786;00000000589;к
b0100018362;00000000589;к
b0100005660;00000000589;к
00000003537;00000000589;к
00000003543;00000000589;к
00000013831;00000000589;к
00000014144;00000000589;к
00000014275;00000000589;к
00000016677;00000000589;к
b0100007490;00000000589;к
00000000260;00000000589;к
00000000588;00000000589;а
00000000661;00000000589;к
00000001520;00000000589;к
00000003535;00000000589;к
b0100036671;00000000590;к
b0100015389;00000000591;к
b0100030388;00000000591;к
b9300044572;00000000591;к
b9300044808;00000000591;к
b9300040555;00000000591;к
b0100028787;00000000591;к
b0100018365;00000000591;к
b0100018366;00000000591;к
b0100017235;00000000591;к
b0100017256;00000000591;к
00000003543;00000000591;к
00000011222;00000000591;к
00000013832;00000000591;к
00000014276;00000000591;к
b9300050438;00000000591;к
b0100032457;00000000591;к
b9300046607;00000000591;к
b0100007749;00000000591;к
b0100007491;00000000591;к
00000000228;00000000591;к
00000001521;00000000591;к
00000003537;00000000591;к
b0100015711;00000000592;к
b0100005374;00000000593;к
b0100030387;00000000593;к
b9300044573;00000000593;к
b9300044809;00000000593;к
b9300046608;00000000593;к
b0100011673;00000000593;к
b0100017237;00000000593;к
b0100017258;00000000593;к
b0100030188;00000000593;к
b0100018353;00000000593;к
b0100018354;00000000593;к
b0100014596;00000000593;к
00000013833;00000000593;к
00000014277;00000000593;к
00000015299;00000000593;к
00000001522;00000000593;к
00000003537;00000000593;к
00000003543;00000000593;к
b0100007492;00000000593;к
00000000227;00000000593;к
b0100009790;00000000594;к
b0100005375;00000000595;к
b0100005376;00000000595;к
b0100035235;00000000595;к
b0100037764;00000000595;к
b9300042712;00000000595;к
b0100017242;00000000595;к
b0100017262;00000000595;к
b0100008951;00000000595;к
b0100018357;00000000595;к
b0100014597;00000000595;к
00000010353;00000000595;к
00000011839;00000000595;к
00000013834;00000000595;к
00000014278;00000000595;к
00000003545;00000000595;к
00000004538;00000000595;к
00000008667;00000000595;к
00000000662;00000000595;к
00000001523;00000000595;к
b9300041495;00000000595;к
b9300044588;00000000595;к
b9300044811;00000000595;к
b0100018360;00000000597;к
b9300044620;00000000598;к
b9300044618;00000000599;к
b0100026312;00000000599;к
00000013423;00000000599;к
b9300050437;00000000599;к
b0100018360;00000000599;к
b9300041897;00000000599;к
b9300044619;00000000600;к
b0100010677;00000000600;к
b0100018436;00000000601;к
b0100036670;00000000604;к
b0100009894;00000000605;к
b0100013927;00000000605;к
b9300044807;00000000605;к
00000013236;00000000605;к
b0100018363;00000000605;к
b0100009812;00000000606;к
b0100015387;00000000606;к
b0100015668;00000000606;к
b9300041279;00000000606;к
b9300041301;00000000606;к
b0100013411;00000000606;к
b0100032433;00000000606;к
b0100006472;00000000606;к
b0100028694;00000000606;к
b9300047195;00000000606;к
b0100017265;00000000606;к
b0100004061;00000000606;к
00000001525;00000000606;к
00000003546;00000000606;к
00000007610;00000000606;к
b9300043689;00000000607;к
b9300041303;00000000607;к
00000000227;00000000607;к
00000000617;00000000607;к
00000003545;00000000607;к
00000004538;00000000607;к
00000008817;00000000607;к
00000009230;00000000607;к
00000012969;00000000607;к
b0100017238;00000000607;к
b0100017259;00000000607;к
b9300041304;00000000608;к
b9300041311;00000000608;к
b0100013411;00000000608;к
00000000696;00000000608;к
b0100017243;00000000608;к
b0100017263;00000000608;к
b0200037240;00000000608;к
00000009232;00000000608;к
00000011849;00000000608;к
00000011882;00000000608;к
b9300047951;00000000608;к
00000001136;00000000608;к
00000003546;00000000608;к
00000003940;00000000608;к
b9300043735;00000000609;к
b9300041305;00000000609;к
b0100025533;00000000609;к
b0100013411;00000000609;к
00000000890;00000000609;к
b9300043037;00000000609;к
b0100017245;00000000609;к
b0200037518;00000000609;к
00000001316;00000000609;к
00000003546;00000000609;к
00000009233;00000000609;к
b0100032174;00000000609;к
b0100023120;00000000609;к
b0100031798;00000000610;к
b0100036674;00000000611;к
b9300041306;00000000612;к
b9300038643;00000000612;к
00000001287;00000000612;к
00000014764;00000000617;а
b9300046595;00000000627;а
00000003711;00000000627;а
b0100010615;00000000642;к
b9300043656;00000000642;к
b9300048321;00000000642;к
b9300048689;00000000642;к
b9300040175;00000000642;к
00000014758;00000000642;к
b0100002458;00000000642;к
b0100017250;00000000642;к
b0100013411;00000000642;к
00000001514;00000000642;к
00000001526;00000000642;к
00000003546;00000000642;к
00000005012;00000000642;к
b0100026604;00000000643;к
b0100013411;00000000643;к
00000003546;00000000643;к
b9300040037;00000000643;к
b0100036675;00000000643;к
b9300041516;00000000646;к
00000001135;00000000646;к
b0200039439;00000000646;к
b0100005321;00000000647;к
b0100017240;00000000647;к
b0100017261;00000000647;к
b0100032175;00000000647;к
00000009231;00000000647;к
b9300040128;00000000647;к
b9300043972;00000000647;к
b9300043766;00000000648;к
b9300044574;00000000648;к
b9300041494;00000000648;к
b0100004060;00000000648;к
00000001524;00000000648;к
00000003310;00000000648;к
b9300042711;00000000648;к
b0100008952;00000000648;к
b0100015354;00000000648;к
b9300043307;00000000648;к
b0100017244;00000000648;к
b0100017246;00000000648;к
00000014760;00000000648;к
00000014982;00000000648;к
b0100032238;00000000648;к
b0100002651;00000000648;к
00000012931;00000000648;к
00000003545;00000000648;к
00000004538;00000000648;к
b0100026604;00000000649;к
b0100025473;00000000649;к
00000000616;00000000649;к
00000001527;00000000649;к
b0100014579;00000000649;к
b0100007040;00000000649;к
b0100032762;00000000649;к
b0100036676;00000000650;к
b0100013925;00000000661;к
b9300043651;00000000661;к
b0100015388;00000000661;к
b0100030416;00000000661;к
b9300044571;00000000661;к
b9300044806;00000000661;к
b0100024243;00000000661;к
b9100037934;00000000661;к
b0100017231;00000000661;к
b0100017252;00000000661;к
b0100035984;00000000661;к
b0100035987;00000000661;к
b0100035997;00000000661;к
b0100037934;00000000661;к
b0100028786;00000000661;к
b0100014959;00000000661;к
b0100018362;00000000661;к
b0100018923;00000000661;к
b0100012778;00000000661;к
b0100005660;00000000661;к
00000013006;00000000661;к
00000013831;00000000661;к
00000014144;00000000661;к
00000014275;00000000661;к
00000016677;00000000661;к
b0200039439;00000000661;к
00000001520;00000000661;к
00000005347;00000000661;к
00000009228;00000000661;к
00000009767;00000000661;к
00000009771;00000000661;к
00000010765;00000000661;к
00000000588;00000000661;к
00000000589;00000000661;к
00000000646;00000000661;к
00000000996;00000000661;к
00000001135;00000000661;к
00000001242;00000000661;а
b9300040449;00000000661;к
b9300041516;00000000661;к
b9300046606;00000000661;к
b9300046703;00000000661;к
b0100007490;00000000661;к
00000000260;00000000661;к
b0100009790;00000000662;к
b0100012898;00000000662;к
b0100005375;00000000662;к
b0100005376;00000000662;к
b9300044588;00000000662;к
b9300042232;00000000662;к
b0100017242;00000000662;к
b0100017262;00000000662;к
b9300042712;00000000662;к
b0100035235;00000000662;к
b0100037764;00000000662;к
b0100018357;00000000662;к
b0100014597;00000000662;к
b0100008951;00000000662;к
b0100012649;00000000662;к
b0100012674;00000000662;к
b0100012791;00000000662;к
00000011839;00000000662;к
00000013678;00000000662;к
00000013834;00000000662;к
00000014278;00000000662;к
00000014282;00000000662;к
b0100014961;00000000662;к
00000004771;00000000662;к
00000006731;00000000662;к
00000008667;00000000662;к
00000010353;00000000662;к
b9300044811;00000000662;к
b9300041495;00000000662;к
00000000594;00000000662;к
00000000595;00000000662;к
00000001523;00000000662;к
00000014564;00000000667;а
b0100016461;00000000674;а
b0100007607;00000000685;а
00000000368;00000000685;к
00000000813;00000000685;к
00000013938;00000000685;к
00000015468;00000000685;к
b0100008668;00000000685;а
b0100032735;00000000685;к
00000005149;00000000685;а
00000005150;00000000685;а
00000005169;00000000685;а
00000011415;00000000685;к
00000003909;00000000687;а
b0100020100;00000000688;к
b0100021920;00000000688;а
b0100008209;00000000688;к
b0100026574;00000000688;к
b0100007318;00000000688;к
b0100026659;00000000688;к
b0100030174;00000000688;а
b0100030175;00000000688;а
b0100032971;00000000688;к
b0100026474;00000000688;к
00000003908;00000000688;к
00000003909;00000000688;к
00000004559;00000000688;к
00000005078;00000000688;а
00000014671;00000000688;к
b0100027579;00000000688;а
b0001000345;00000000693;а
b0000000258;00000000693;а
00000004209;00000000693;а
b9300041304;00000000696;к
b9300041311;00000000696;к
00000000608;00000000696;к
00000001136;00000000696;к
b9300047951;00000000696;к
b0100017243;00000000696;к
b0100017263;00000000696;к
b0200037240;00000000696;к
b0100029785;00000000696;к
00000003940;00000000696;к
00000004498;00000000696;к
00000005547;00000000696;к
00000009232;00000000696;к
00000011849;00000000696;к
00000011882;00000000696;к
00000015346;00000000697;а
b0100014124;00000000701;а
00000010687;00000000701;а
b0100014125;00000000702;а
00000010688;00000000702;а
b0100014127;00000000703;а
00000010689;00000000703;а
00000010690;00000000703;а
b0100014126;00000000736;а
00000010689;00000000736;а
b0100007865;00000000746;а
b0100007867;00000000748;а
00000003908;00000000760;со
00000004434;00000000760;а
00000014671;00000000760;к
b0100002203;00000000760;со
b0100009802;00000000761;а
b9300044331;00000000761;а
00000001875;00000000761;а
00000004860;00000000761;а
00000006744;00000000761;а
b9300040731;00000000772;со
b9300041234;00000000772;со
b9300041235;00000000772;со
b9300041236;00000000772;со
b0100014200;00000000772;со
b9300045520;00000000772;со
b0100006281;00000000772;со
b0100015038;00000000772;со
b0100037403;00000000772;со
b0100029624;00000000772;со
b0200039426;00000000772;со
b0100032338;00000000772;со
b0100023614;00000000772;со
b0100023629;00000000772;со
b0100023637;00000000772;со
b9300045521;00000000772;со
b9300045522;00000000772;со
b9300045523;00000000772;со
b9300045524;00000000772;со
b9300045525;00000000772;со
b0100036672;00000000775;к
00000001571;00000000778;а
00000000368;00000000786;к
00000000813;00000000786;к
00000005147;00000000786;а
00000005148;00000000786;а
00000005150;00000000786;а
00000011415;00000000786;к
00000013938;00000000786;к
00000015468;00000000786;к
b0100032735;00000000786;к
00000001216;00000000788;а
b0100026866;00000000813;к
b0100030806;00000000813;к
b0100021556;00000000813;к
b9300044760;00000000813;к
00000000685;00000000813;к
b9200037531;00000000813;к
b0200037684;00000000813;к
b0100029465;00000000813;к
b0200037531;00000000813;к
b0100000428;00000000813;к
b0100030227;00000000813;к
b9300042915;00000000813;к
b9300038918;00000000813;к
b9300038919;00000000813;к
b0100019508;00000000813;к
b0100037298;00000000813;к
b0100018234;00000000813;к
b9300041994;00000000813;к
b0100002101;00000000813;к
b0100006985;00000000813;к
b0100000953;00000000813;к
b0100029853;00000000813;к
b0100010320;00000000813;к
b0100026978;00000000813;к
b0100015119;00000000813;к
b0100024330;00000000813;к
b0100015367;00000000813;к
00000014297;00000000813;к
00000014298;00000000813;к
00000015890;00000000813;к
00000015891;00000000813;к
00000016905;00000000813;к
b0100032091;00000000813;к
00000007151;00000000813;к
00000012007;00000000813;к
00000013476;00000000813;к
00000013477;00000000813;к
00000013781;00000000813;к
00000013782;00000000813;к
00000005451;00000000813;к
00000005675;00000000813;к
00000005676;00000000813;к
00000007136;00000000813;к
00000007138;00000000813;к
00000004616;00000000813;к
00000004617;00000000813;к
00000004618;00000000813;к
00000004621;00000000813;к
00000005450;00000000813;к
00000000786;00000000813;к
00000001950;00000000813;к
00000003442;00000000813;к
00000003447;00000000813;к
00000004614;00000000813;к
00000004615;00000000813;к
00000005461;00000000817;а
b9300044810;00000000828;к
b0100017260;00000000828;к
00000011848;00000000828;к
b0200038860;00000000828;к
b0100018355;00000000828;к
b0100014520;00000000828;к
b0100020100;00000000829;к
b0100021920;00000000829;а
b0100008209;00000000829;к
b0100026574;00000000829;к
b0100007318;00000000829;к
00000003908;00000000829;к
b0100026474;00000000829;к
00000003909;00000000829;к
00000004559;00000000829;к
00000014671;00000000829;к
b0100026659;00000000829;к
b0100032971;00000000829;к
b9300044753;00000000852;а
00000004866;00000000852;а
00000004878;00000000852;а
00000006750;00000000852;а
00000000857;00000000853;а
00000001885;00000000853;а
00000004867;00000000853;а
00000004879;00000000853;а
00000001886;00000000854;а
00000004868;00000000854;а
00000004880;00000000854;а
00000004869;00000000855;а
00000004866;00000000856;а
00000004878;00000000856;а
00000006750;00000000856;а
b0100036925;00000000856;а
00000000853;00000000857;а
00000001885;00000000857;а
00000001892;00000000857;а
00000004867;00000000857;а
00000004879;00000000857;а
b0100004943;00000000857;а
b0100004949;00000000857;а
00000001886;00000000858;а
00000004868;00000000858;а
00000004880;00000000858;а
00000004869;00000000859;а
b9300044334;00000000860;а
00000004870;00000000860;а
00000006754;00000000860;а
00000001756;00000000861;а
00000001872;00000000861;а
00000004875;00000000861;а
b0100021837;00000000862;а
00000001130;00000000862;а
00000001757;00000000862;а
00000004876;00000000862;а
b0100021838;00000000863;а
00000001874;00000000863;а
00000004877;00000000863;а
00000001754;00000000864;а
00000004860;00000000864;а
b0100022638;00000000865;а
00000004861;00000000865;а
00000004862;00000000866;а
00000001878;00000000867;а
00000004863;00000000867;а
00000004864;00000000868;а
00000001880;00000000869;а
b0100028237;00000000869;а
00000001756;00000000870;а
00000004875;00000000870;а
b0100021837;00000000871;а
00000001130;00000000871;а
00000001757;00000000871;а
00000004876;00000000871;а
b0100021838;00000000872;а
00000004877;00000000872;а
00000001754;00000000873;а
00000004860;00000000873;а
b9300037366;00000000874;а
00000008115;00000000874;а
00000008116;00000000874;а
b0100036606;00000000874;а
b9300037367;00000000875;а
00000001895;00000000875;а
b9300048938;00000000882;а
b9300048940;00000000882;а
b0100000799;00000000882;а
00000000367;00000000882;а
00000000464;00000000882;к
00000001944;00000000882;к
b0100024223;00000000882;а
00000000650;00000000888;к
00000001284;00000000888;к
00000002407;00000000888;к
b0100032291;00000000888;к
b0100036676;00000000888;к
b0100036677;00000000888;к
b0100037655;00000000888;к
b0100037665;00000000888;к
b0100032017;00000000888;к
b0100008648;00000000888;к
b9300041979;00000000888;к
b0100006982;00000000888;к
b0100006983;00000000888;к
b0100036673;00000000888;к
b0100030876;00000000890;к
b9300043735;00000000890;к
b9300041305;00000000890;к
b9300041306;00000000890;к
b0100025402;00000000890;к
b0100025533;00000000890;к
b0100024208;00000000890;к
b0100014295;00000000890;к
b0100007010;00000000890;к
b0100017245;00000000890;к
b0100034590;00000000890;к
b9300049777;00000000890;к
b0200037518;00000000890;к
b0100032174;00000000890;к
b0100023120;00000000890;к
b0100002421;00000000890;к
b0100012654;00000000890;к
b9300043037;00000000890;к
00000004579;00000000890;к
00000004580;00000000890;к
00000004581;00000000890;к
00000004769;00000000890;к
00000009233;00000000890;к
00000009763;00000000890;к
b9300038643;00000000890;к
00000000609;00000000890;к
00000000612;00000000890;к
00000001287;00000000890;к
00000001316;00000000890;к
00000003108;00000000890;к
b9300043377;00000000891;к
00000017032;00000000908;а
00000005657;00000000943;а
00000012971;00000000944;а
00000000469;00000000948;а
00000004984;00000000964;а
b0100003136;00000000964;а
00000001067;00000000989;а
00000005548;00000000993;к
b0200037782;00000000993;к
b0100013925;00000000996;к
00000009228;00000000996;к
b0100018362;00000000996;к
b0100017231;00000000996;к
b0100017252;00000000996;к
b0100025429;00000001028;а
b0100016139;00000001030;а
b9300053218;00000001030;а
b0100001718;00000001030;а
00000003909;00000001042;к
b0100026659;00000001042;к
00000000497;00000001045;а
00000010678;00000001061;а
00000000989;00000001067;а
00000013831;00000001070;а
00000012994;00000001072;а
00000001882;00000001094;а
00000004876;00000001094;а
00000016209;00000001103;а
b0100008921;00000001103;а
b0100012270;00000001104;а
b0100012473;00000001112;а
00000005733;00000001112;а
b0100012472;00000001113;а
00000006641;00000001113;а
b0100012471;00000001114;а
b0100009930;00000001115;а
00000001929;00000001115;а
00000006643;00000001115;а
b0100009929;00000001116;а
00000001317;00000001116;а
00000005734;00000001116;а
b0100012269;00000001118;а
00000003574;00000001119;а
00000004699;00000001119;а
b0100004444;00000001119;а
00000003576;00000001120;а
00000004700;00000001120;а
b0100004445;00000001120;а
00000003579;00000001121;а
00000004697;00000001121;а
00000015384;00000001121;а
00000003584;00000001122;а
00000004714;00000001122;а
b0100004468;00000001122;а
00000003585;00000001123;а
00000004711;00000001123;а
b0100004465;00000001123;а
00000003587;00000001124;а
00000004712;00000001124;а
b0100004466;00000001124;а
00000003591;00000001125;а
00000004719;00000001125;а
b0100004125;00000001125;а
b0100004453;00000001125;а
00000003602;00000001126;а
00000004722;00000001126;а
00000003604;00000001127;а
b0100027253;00000001127;а
b0100004456;00000001127;а
